0.975033
0.966849
0.930842
0.924092
0.907512
0.914605
0.907594
0.939428
0.923934
0.915303
0.911033
0.915868
0.923582
0.917818
0.912127
0.91734
0.936536
0.933628
0.922054
0.920007
0.924129
0.92764
0.908744
0.929473
0.926108
0.923961
0.921707
0.921967
0.92094
0.920453
0.92818
0.93605
0.913198
0.936587
0.937991
0.933691
0.914758
0.941849
0.930062
0.91752
0.936875
0.928735
0.939132
0.923017
0.926287
0.934445
0.918697
0.934876
0.931917
0.927663
0.92826

0.92663674
